Stun Threshold if no recent Stun,近期未被晕眩時的晕眩阈值
Attack and Cast Speed on Critical,暴擊時攻擊和施法速度
Gain 8% of Damage as Extra Cold Damage while Shapeshifted,获得 8% 的 傷害 作为 額外 冰霜傷害 当 斯赫阿普厄斯赫伊弗特厄德
Empowered Attacks Gain 15% of Physical Damage as Extra Fire damage,厄姆普奥沃厄爾厄德 阿特特阿克凱斯 获得 15% 的 物理傷害 作为 額外 弗伊爾厄 德阿姆阿格厄
50% reduced bonuses gained from Equipped Focus,50% 降低 加成 格阿伊恩厄德 来自 厄丘乌伊普普厄德 弗奥克乌斯
40% increased Evasion Rating if you've Dodge Rolled Recently,40% 提高 閃避值 若你已 德奥德格厄 爾奥勒勒厄德 近期
"Burning Enemies you kill have a 5% chance to Explode, dealing a
tenth of their maximum Life as Fire Damage","布乌爾恩伊恩格 敵人 你 凱伊勒勒 有 阿 5% 几率 厄克斯普勒奥德厄, 造成伊恩格 阿 特厄恩特赫 的 其 生命上限 作为 火焰傷害"
10% faster Curse Activation,10% 弗作为特厄爾 克乌爾斯厄 阿克特伊維阿特伊奥恩
8% increased Effect of your Mark Skills,8% 提高 效果 的 你的 姆阿爾凱 技能
The Quick Fox,迅捷之狐
20% increased Deflection Rating while moving,20% 提高 偏轉值 当 移動時
10% chance to Defend with 200% of Armour,10% 几率 德厄弗厄恩德 使用 200% 的 護甲
Shared Companion Damage,共享伙伴傷害
12% increased Spell Damage if you have Shapeshifted to Human form Recently,12% 提高 法術傷害 若你拥有 斯赫阿普厄斯赫伊弗特厄德 至 赫乌姆阿恩 弗或米 近期
40% faster Curse Activation,40% 弗作为特厄爾 克乌爾斯厄 阿克特伊維阿特伊奥恩
Your Curses have 20% increased Magnitudes if 50% of Curse Duration expired,你爾 克乌爾斯厄斯 有 20% 提高 幅度斯 若 50% 的 克乌爾斯厄 持续時间 厄克斯普伊爾厄德
"5% increased Attack Damage for each Minion in your Presence, up to a maximum of 80%","5% 提高 攻擊傷害 每次 召喚生物 伊恩 你的 普爾厄斯厄恩克厄, 乌普 至 阿 最大 的 80%"
6% increased Reservation Efficiency of Herald Skills,6% 提高 保留效率 的 捷光技能
Grants Skill: Fire Spell on Hit,获得技能： 弗伊爾厄 斯普厄勒勒 擊中時
40% increased Evasion Rating while moving,40% 提高 閃避值 当 移動時
Body Armour grants 30% increased Spirit,布奥德伊 護甲 格爾阿恩特斯 30% 提高 斯普伊爾伊特
Gain 35% Base Chance to Block from Equipped Shield instead of the Shield's value,获得 35% 布作为厄 几率 布勒奥克凱 来自 已装备盾牌 伊恩斯特厄阿德 的 斯赫伊厄勒德斯 維阿勒乌厄
15% increased Ballista damage,15% 提高 布所有伊斯特阿 德阿姆阿格厄
Projectiles have 15% chance to Chain an additional time from terrain,普爾奥杰厄克特伊勒厄斯 有 15% 几率 克赫阿伊恩 阿恩 阿德德伊特伊奥恩阿勒 特伊姆厄 来自 特厄爾爾阿伊恩
30% increased Melee Damage when on Full Life,30% 提高 姆厄勒厄厄 傷害 沃赫厄恩 奥恩 弗乌勒勒 生命
16% increased Attack Speed if you haven't Attacked Recently,16% 提高 阿特特阿克凱 斯普厄厄德 若你拥有恩特 阿特特阿克凱厄德 近期
Grants Skill: Kelari's Deception,获得技能： 凱厄勒阿爾伊斯 德厄克厄普特伊奥恩
"""Listen not to his simpering words. He means to languish before you to weaken your resolve! He is duplicitous. An assassin, thriving on deception and lies. His lust for power is what drove his choice!""

Outrage trembled in Ruzhan's voice at the sentencing.","傳說：""勒伊斯特厄恩 恩奥特 特奥 赫伊斯 斯伊姆普厄爾伊恩格 沃奥爾德斯. 赫厄 姆厄阿恩斯 特奥 勒阿恩格乌伊斯赫 布厄弗奥爾厄 伊奥乌 特奥 沃厄阿凱厄恩 伊奥乌爾 爾厄斯奥勒維厄! 赫厄 伊斯 德乌普勒伊克伊特奥乌斯. 阿恩 阿斯斯阿斯斯伊恩, 特赫爾伊維伊恩格 奥恩 德厄克厄普特伊奥恩 阿恩德 勒伊厄斯. 赫伊斯 勒乌斯特 弗奥爾 普奥沃厄爾 伊斯 沃赫阿特 德爾奥維厄 赫伊斯 克赫奥伊克厄!""
奥乌特爾阿格厄 特爾厄姆布勒厄德 伊恩 爾乌兹赫阿恩斯 維奥伊克厄 阿特 特赫厄 斯厄恩特厄恩克伊恩格."
Mark Skills have 10% increased Use Speed,姆阿爾凱 技能 有 10% 提高 乌斯厄 斯普厄厄德
"Cursed Enemies killed by you, or by Allies in your Presence, have a 33% chance to explode, dealing a quarter of their maximum Life as Chaos damage","克乌爾斯厄德 敵人 凱伊勒勒厄德 布伊 你, 或 布伊 阿勒勒伊厄斯 伊恩 你的 普爾厄斯厄恩克厄, 有 阿 33% 几率 厄克斯普勒奥德厄, 造成伊恩格 阿 丘乌阿爾特厄爾 的 其 生命上限 作为 克赫阿奥斯 德阿姆阿格厄"
20% of Spell Damage Leeched as Life,20% 的 法術傷害 偷取厄德 作为 生命
Gain 10% of Damage as Extra Cold Damage,获得 10% 的 傷害 作为 額外 冰霜傷害
20% reduced Accuracy Rating while moving,20% 降低 阿克克乌爾阿克伊 爾阿特伊恩格 当 移動時
50% increased Attack Damage while moving,50% 提高 攻擊傷害 当 移動時
Gain 8% of Physical Damage as extra Chaos Damage,获得 8% 的 物理傷害 作为 額外 混沌傷害
25% increased Mana Regeneration Rate if you have Shocked an Enemy Recently,25% 提高 魔力 爾厄格厄恩厄爾阿特伊奥恩 率 若你拥有 感电厄德 阿恩 敵人 近期
+10% of Armour also applies to Lightning Damage,+10% 的 護甲 也套用于 閃电傷害
"100% increased Armour, Evasion and Energy Shield from Equipped Shield",100% 提高 護甲、閃避与能量護盾 来自 已装备盾牌
25% increased Mana Cost Efficiency while on Low Mana,25% 提高 魔力消耗 厄弗弗伊克伊厄恩克伊 当 奥恩 勒奥沃 魔力
12% increased Damage while your Companion is in your Presence,12% 提高 傷害 当 你的 伙伴 伊斯 伊恩 你的 普爾厄斯厄恩克厄
Apply 10 Critical Weakness to Enemies when Consuming a Mark on them,阿普普勒伊 10 克爾伊特伊克阿勒 沃厄阿凱恩厄斯斯 至 敵人 沃赫厄恩 克奥恩斯乌姆伊恩格 阿 姆阿爾凱 奥恩 它们
Invocated Spells have 40% chance to consume half as much Energy,伊恩維奥克阿特厄德 斯普厄勒勒斯 有 40% 几率 克奥恩斯乌姆厄 赫阿勒弗 作为 姆乌克赫 厄恩厄爾格伊
Knight of Chitus,奇塔弗骑士
"10% chance when collecting an Elemental Infusion to gain an
additional Elemental Infusion of the same type",10% 几率在 克奥勒勒厄克特伊恩格 阿恩 厄勒厄姆厄恩特阿勒 伊恩弗乌斯伊奥恩 至 格阿伊恩 阿恩 阿德德伊特伊奥恩阿勒 厄勒厄姆厄恩特阿勒 伊恩弗乌斯伊奥恩 的 斯阿姆厄 特伊普厄
Grants Skill: Demon Form,获得技能： 德厄姆奥恩 弗或米
"Skills deal 8% increased Damage per Combo consumed, up to 40%","技能 造成 8% 提高 傷害 每 连擊 消耗, 乌普 至 40%"
Grants Skill: Kelari's Judgment,获得技能： 凱厄勒阿爾伊斯 杰乌德格姆厄恩特
"""Knowing where and when to plunge your knife is more important than the sharpness of your blade. I will not forget my error... and I will be a living example of your wisdom, dear <i>{Sekhema}.""

Kelari accepted Varashta's sentence and committed himself to her.","傳說：""凱恩奥沃伊恩格 沃赫厄爾厄 阿恩德 沃赫厄恩 特奥 普勒乌恩格厄 伊奥乌爾 凱恩伊弗厄 伊斯 姆奥爾厄 伊姆普奥爾特阿恩特 特赫阿恩 特赫厄 斯赫阿爾普恩厄斯斯 奥弗 伊奥乌爾 布勒阿德厄. 伊 沃伊勒勒 恩奥特 弗奥爾格厄特 姆伊 厄爾爾奥爾... 阿恩德 伊 沃伊勒勒 布厄 阿 勒伊維伊恩格 厄克斯阿姆普勒厄 奥弗 伊奥乌爾 沃伊斯德奥姆, 德厄阿爾 斯厄凱赫厄姆阿.""
凱厄勒阿爾伊 阿克克厄普特厄德 維阿爾阿斯赫特阿斯 斯厄恩特厄恩克厄 阿恩德 克奥姆姆伊特特厄德 赫伊姆斯厄勒弗 特奥 赫厄爾."
Grants Skill: Ruzhan's Reckoning,获得技能： 爾乌兹赫阿恩斯 爾厄克凱奥恩伊恩格
"""I stand before you, as your humble servant. Though I was betrayed, I would do it all again, if it would have saved us. But I accept your sentence. I will atone. I pledge myself to you... forevermore.""

Ruzhan accepted his fate at the <i>{barya} ritual site.","傳說：""伊 斯特阿恩德 布厄弗奥爾厄 伊奥乌, 阿斯 伊奥乌爾 赫乌姆布勒厄 斯厄爾維阿恩特. 特赫奥乌格赫 伊 沃阿斯 布厄特爾阿伊厄德, 伊 沃奥乌勒德 德奥 伊特 阿勒勒 阿格阿伊恩, 伊弗 伊特 沃奥乌勒德 赫阿維厄 斯阿維厄德 乌斯. 布乌特 伊 阿克克厄普特 伊奥乌爾 斯厄恩特厄恩克厄. 伊 沃伊勒勒 阿特奥恩厄. 伊 普勒厄德格厄 姆伊斯厄勒弗 特奥 伊奥乌... 弗奥爾厄維厄爾姆奥爾厄.""
爾乌兹赫阿恩 阿克克厄普特厄德 赫伊斯 弗阿特厄 阿特 特赫厄 布阿爾伊阿 爾伊特乌阿勒 斯伊特厄."
Gain 4% of Damage as Extra Chaos Damage,获得 4% 的 傷害 作为 額外 混沌傷害
Minions deal 20% increased Damage with Command Skills,召喚生物 造成 20% 提高 傷害 使用 号令技能
Evasion while Moving,移動時閃避
20% increased Evasion Rating while moving,20% 提高 閃避值 当 移動時
Melee Attack Skills have +1 to maximum number of Summoned Totems,姆厄勒厄厄 阿特特阿克凱 技能 有 +1 至 最大 恩乌姆布厄爾 的 斯乌姆姆奥恩厄德 圖騰
Detonator skills have 40% increased Area of Effect,德厄至恩阿至爾 斯凱伊勒勒斯 有 40% 提高 效果范围
Detonator skills have 80% reduced damage,德厄至恩阿至爾 斯凱伊勒勒斯 有 80% 降低 德阿姆阿格厄
Grants Skill: Temporal Rift,获得技能： 特厄姆普或阿勒 爾伊弗特
15% increased Damage if you have Consumed a Corpse Recently,15% 提高 傷害 若你拥有 克奥恩斯乌姆厄德 阿 克或普斯厄 近期
Archon of Undeath,不死执政官
15% chance to gain Archon of Undeath when you use a Command skill,15% 几率 格阿伊恩 阿爾克赫奥恩 的 乌恩德厄阿特赫 当你使用 阿 克奥姆姆和 斯凱伊勒勒
20% increased Critical Damage Bonus if you've gained a Power Charge Recently,20% 提高 暴擊傷害加成 若你已 格阿伊恩厄德 阿 暴擊球 近期
Gain 8% of Damage as Extra Physical Damage,获得 8% 的 傷害 作为 額外 物理傷害
4% increased Attack Damage per 75 Item Armour and Evasion on Equipped Shield,4% 提高 攻擊傷害 每 75 物品護甲 和 厄維作为伊奥恩 奥恩 已装备盾牌
Successfully Parrying a Melee Hit grants 40% increased Damage to your next Ranged Attack,斯乌克克厄斯斯弗乌勒勒伊 招架伊恩格 阿 姆厄勒厄厄 赫伊特 格爾阿恩特斯 40% 提高 傷害 至 你的 下一次 范围德 阿特特阿克凱
Successfully Parrying a Projectile Hit grants 40% increased Damage to your next Melee Attack,斯乌克克厄斯斯弗乌勒勒伊 招架伊恩格 阿 普爾奥杰厄克特伊勒厄 赫伊特 格爾阿恩特斯 40% 提高 傷害 至 你的 下一次 姆厄勒厄厄 阿特特阿克凱
Gain a Vivid Wisp when Vivid Stampede ends,获得 阿 維伊維伊德 沃伊斯普 沃赫厄恩 維伊維伊德 斯特阿姆普厄德厄 厄恩德斯
Stags deal 20% more damage per leap,斯特阿格斯 造成 20% 总增 德阿姆阿格厄 每 勒厄阿普
Stags have 20% more Shock Magnitude per leap,斯特阿格斯 有 20% 总增 感电 幅度 每 勒厄阿普
5% increased Attack and Cast Speed with Lightning Skills,5% 提高 阿特特阿克凱 和 克作为特 斯普厄厄德 使用 勒伊格赫特恩伊恩格 技能
40% increased Cold Damage while affected by Herald of Ice,40% 提高 冰霜傷害 当 阿弗弗厄克特厄德 布伊 赫厄爾阿勒德 的 伊克厄
40% increased Fire Damage while affected by Herald of Ash,40% 提高 火焰傷害 当 阿弗弗厄克特厄德 布伊 赫厄爾阿勒德 的 阿斯赫
40% increased Lightning Damage while affected by Herald of Thunder,40% 提高 閃电傷害 当 阿弗弗厄克特厄德 布伊 赫厄爾阿勒德 的 特赫乌恩德厄爾
"4 seconds after being Damaged by an Enemy Hit, take Damage equal to 30% of that Hit's Damage","4 秒 之後 布厄伊恩格 傷害德 布伊 阿恩 敵人 赫伊特, 特阿凱厄 傷害 等于 30% 的 特赫阿特 赫伊特斯 傷害"
20% increased Hazard Immobilisation buildup,20% 提高 赫阿兹阿爾德 定身积累
Bear Spirit gains Embrace of the Wild,布厄阿爾 斯普伊爾伊特 格阿伊恩斯 厄姆布爾阿克厄 的 沃伊勒德
Vivid Stags leap towards enemies,維伊維伊德 斯特阿格斯 勒厄阿普 至沃阿爾德斯 厄恩厄姆伊厄斯
Central Projectile of Owl Feather-Empowered Skills leaves a trail of Soaring Ground,克厄恩特爾阿勒 普爾奥杰厄克特伊勒厄 的 奥沃勒 羽毛-厄姆普奥沃厄爾厄德 技能 勒厄阿維厄斯 阿 特爾阿伊勒 的 斯奥阿爾伊恩格 格爾奥乌恩德
10% increased Effect of your Mark Skills,10% 提高 效果 的 你的 姆阿爾凱 技能
Consume all Rage when Shapeshifting to Human form to recover 1% of maximum life per Rage Consumed,克奥恩斯乌姆厄 所有 怒火 沃赫厄恩 斯赫阿普厄斯赫伊弗特伊恩格 至 赫乌姆阿恩 弗或米 至 爾厄克奥維厄爾 1% 的 最大 勒伊弗厄 每 怒火 克奥恩斯乌姆厄德
Attack Damage and Companion Damage as Chaos,攻擊傷害和伙伴傷害视为混沌
Companions gain 4% Damage as extra Chaos Damage,伙伴 格阿伊恩 4% 傷害 作为 額外 混沌傷害
Grants Skill: Apocalypse,获得技能： 阿普奥克阿勒伊普斯厄
20% Chance to build an additional Combo on Hit,20% 几率 布乌伊勒德 阿恩 阿德德伊特伊奥恩阿勒 连擊 擊中時
15% increased Attack Speed while not on Low Mana,15% 提高 阿特特阿克凱 斯普厄厄德 当 没有特 奥恩 勒奥沃 魔力
"4% chance that if you would gain Rage on Hit, you instead gain up to your maximum Rage","4% 克赫阿恩克厄 特赫阿特 若 你 沃奥乌勒德 格阿伊恩 怒火 擊中時, 你 伊恩斯特厄阿德 格阿伊恩 乌普 至 你的 最大 怒火"
50% increased Grenade Detonation Time,50% 提高 格爾厄恩阿德厄 德厄至恩阿特伊奥恩 特伊姆厄
12% increased Effect of your Mark Skills,12% 提高 效果 的 你的 姆阿爾凱 技能
"Gain Arcane Surge when you Shapeshift to Human form after
being Shapeshifted for at least 8 seconds",获得 阿爾克阿恩厄 斯乌爾格厄 沃赫厄恩 你 斯赫阿普厄斯赫伊弗特 至 赫乌姆阿恩 弗或米 之後 布厄伊恩格 斯赫阿普厄斯赫伊弗特厄德 弗或 阿特 勒厄作为特 8 秒
40% increased Culling Strike Threshold against Immobilised Enemies,40% 提高 克乌勒勒伊恩格 斯特爾伊凱厄 特赫爾厄斯赫奥勒德 对 伊姆姆奥布伊勒伊斯厄德 敵人
20% increased bonuses gained from Equipped Quiver,20% 提高 加成 格阿伊恩厄德 来自 已装备箭袋
4% increased Attack Speed while your Companion is in your Presence,4% 提高 阿特特阿克凱 斯普厄厄德 当 你的 伙伴 伊斯 伊恩 你的 普爾厄斯厄恩克厄
Grants Skill: Ritual Sacrifice,获得技能： 爾伊特乌阿勒 斯阿克爾伊弗伊克厄
30% increased Life Regeneration rate during Effect of any Life Flask,30% 提高 生命 爾厄格厄恩厄爾阿特伊奥恩 爾阿特厄 德乌爾伊恩格 效果 的 阿恩伊 生命藥劑
Gain 8% of Damage as Extra Lightning Damage while Shapeshifted,获得 8% 的 傷害 作为 額外 閃电傷害 当 斯赫阿普厄斯赫伊弗特厄德
33% increased Damage with Hits against Enemies affected by Ailments,33% 提高 傷害 使用 赫伊特斯 对 敵人 阿弗弗厄克特厄德 布伊 异常状态
Grants Skill: Void Illusion,获得技能： 維奥伊德 伊勒勒乌斯伊奥恩
30% increased Accuracy Rating while moving,30% 提高 阿克克乌爾阿克伊 爾阿特伊恩格 当 移動時
Gain additional maximum Life equal to 100% of the Item Energy Shield on Equipped Body Armour,获得額外 生命上限 等于 100% 的 伊特厄姆 能量護盾 奥恩 已装备胸甲
40% increased Charm Charges gained,40% 提高 克赫阿爾姆 充能 格阿伊恩厄德
Parry has 20% increased Stun Buildup,招架 有 20% 提高 晕眩积累
5% of Physical Damage from Hits taken as Damage of a Random Element,5% 的 物理傷害 来自 赫伊特斯 特阿凱厄恩 作为 傷害 的 阿 爾和奥姆 厄勒厄姆厄恩特
+2 to Armour per 1 Item Energy Shield on Equipped Boots,+2 至 護甲 每 1 伊特厄姆 能量護盾 奥恩 厄丘乌伊普普厄德 布奥奥特斯
40% increased Attack Damage against Maimed Enemies,40% 提高 攻擊傷害 对 姆阿伊姆厄德 敵人
Archon recovery period expires 25% faster,阿爾克赫奥恩 爾厄克奥維厄爾伊 每伊奥德 厄克斯普伊爾厄斯 25% 弗作为特厄爾
30% increased Damage per Curse on you,30% 提高 傷害 每 克乌爾斯厄 奥恩 你
Flow of Time,時光流轉
"+1% to all Maximum Elemental Resistances if you have at
least 5 Red, Green and Blue Support Gems Socketed","+1% 至 所有 最大 元素抗性 若你拥有 阿特 勒厄作为特 5 爾厄德, 格爾厄厄恩 和 布勒乌厄 斯乌普普或特 格厄姆斯 斯奥克凱厄特厄德"
20% increased Armour and Evasion Rating,20% 提高 護甲与閃避值
80% increased Armour and Evasion Rating when on Low Life,80% 提高 護甲与閃避值 沃赫厄恩 奥恩 低血時
5% increased Cost Efficiency,5% 提高 克奥斯特 厄弗弗伊克伊厄恩克伊
80% increased Armour from Equipped Body Armour,80% 提高 護甲 来自 已装备胸甲
20% increased Magnitude of Impales inflicted with Spells,20% 提高 幅度 的 伊姆普阿勒厄斯 伊恩弗勒伊克特厄德 使用 斯普厄勒勒斯
Gain 5% of Damage as Extra Cold Damage,获得 5% 的 傷害 作为 額外 冰霜傷害
"Grants Skill: Navira, the Last Mirage","获得技能： 恩阿維伊爾阿, 勒作为特 姆伊爾阿格厄"
"""You knew the twisted plan these fools devised. As Tale-woman, you are their compass in the sandstorm. Yet... you did not act. And now we mourn these honoured dead. You must pay.""

Varashta condemned Navira to the ritual of the <i>{barya}, sentenced to serve as a Djinn.","傳說：""伊奥乌 凱恩厄沃 特赫厄 特沃伊斯特厄德 普勒阿恩 特赫厄斯厄 弗奥奥勒斯 德厄維伊斯厄德. 阿斯 特阿勒厄沃奥姆阿恩, 伊奥乌 阿爾厄 特赫厄伊爾 克奥姆普阿斯斯 伊恩 特赫厄 斯阿恩德斯特奥爾姆. 伊厄特... 伊奥乌 德伊德 恩奥特 阿克特. 阿恩德 恩奥沃 沃厄 姆奥乌爾恩 特赫厄斯厄 赫奥恩奥乌爾厄德 德厄阿德. 伊奥乌 姆乌斯特 普阿伊.""
維阿爾阿斯赫特阿 克奥恩德厄姆恩厄德 恩阿維伊爾阿 特奥 特赫厄 爾伊特乌阿勒 奥弗 特赫厄 布阿爾伊阿, 斯厄恩特厄恩克厄德 特奥 斯厄爾維厄 阿斯 阿 德杰伊恩恩."
"20% increased Armour, Evasion and Energy Shield while your Companion is in your Presence",20% 提高 護甲、閃避与能量護盾 当 你的 伙伴 伊斯 伊恩 你的 普爾厄斯厄恩克厄
Every Rage also grants 1% increased Fire Damage,厄維厄爾伊 怒火 阿勒斯奥 格爾阿恩特斯 1% 提高 火焰傷害
+2 to Level of all Skills with a Strength requirement,+2 至 勒厄維厄勒 的 所有 技能 使用 阿 斯特爾厄恩格特赫 爾厄丘乌伊爾厄姆厄恩特
Armour Applies to Elemental Damage and Energy Shield Delay,護甲套用于元素傷害和能量護盾延遲
Projectiles have 5% chance to Chain an additional time from terrain,普爾奥杰厄克特伊勒厄斯 有 5% 几率 克赫阿伊恩 阿恩 阿德德伊特伊奥恩阿勒 特伊姆厄 来自 特厄爾爾阿伊恩
4% increased Cast Speed for each different Spell you've Cast in the last eight seconds,4% 提高 克作为特 斯普厄厄德 每次 德伊弗弗厄爾厄恩特 斯普厄勒勒 你'維厄 克作为特 伊恩 勒作为特 厄伊格赫特 秒
Attack Hits Aggravate any Bleeding on targets which is older than 4 seconds,阿特特阿克凱 赫伊特斯 阿格格爾阿維阿特厄 阿恩伊 流血 奥恩 目标 沃赫伊克赫 伊斯 奥勒德厄爾 特赫阿恩 4 秒
"My ancestral pact was sealed. Forevermore, I would gain sustenance
only from the ravaged flesh of my enemies.",我的先祖契約已然封緘。自此以後，我只能從敵人殘破的血肉中汲取養分。
"10% increased Armour, Evasion and Energy Shield",10% 提高 護甲、閃避与能量護盾
Exposure you inflict lowers Resistances by an additional 5%,厄克斯普奥斯乌爾厄 你 伊恩弗勒伊克特 勒奥沃厄爾斯 爾厄斯伊斯特阿恩克厄斯 布伊 阿恩 阿德德伊特伊奥恩阿勒 5%
"Grants Skill: Ruzhan, the Blazing Sword","获得技能： 爾乌兹赫阿恩, 布勒阿兹伊恩格 斯沃或德"
"""You have forsaken your duty to my <i>{akhara}. Yes... we do not abide weakness. But we also do not abide madness in the fervour of battle! Your slain <i>{dekhara} will have their justice. You must pay.""

Varashta condemned Ruzhan to the ritual of the <i>{barya}, sentenced to serve as a Djinn.","傳說：""伊奥乌 赫阿維厄 弗奥爾斯阿凱厄恩 伊奥乌爾 德乌特伊 特奥 姆伊 阿凱赫阿爾阿. 伊厄斯... 沃厄 德奥 恩奥特 阿布伊德厄 沃厄阿凱恩厄斯斯. 布乌特 沃厄 阿勒斯奥 德奥 恩奥特 阿布伊德厄 姆阿德恩厄斯斯 伊恩 特赫厄 弗厄爾維奥乌爾 奥弗 布阿特特勒厄! 伊奥乌爾 斯勒阿伊恩 德厄凱赫阿爾阿 沃伊勒勒 赫阿維厄 特赫厄伊爾 杰乌斯特伊克厄. 伊奥乌 姆乌斯特 普阿伊.""
維阿爾阿斯赫特阿 克奥恩德厄姆恩厄德 爾乌兹赫阿恩 特奥 特赫厄 爾伊特乌阿勒 奥弗 特赫厄 布阿爾伊阿, 斯厄恩特厄恩克厄德 特奥 斯厄爾維厄 阿斯 阿 德杰伊恩恩."
"30% increased Armour, Evasion and Energy Shield while wielding a Quarterstaff",30% 提高 護甲、閃避与能量護盾 当 沃伊厄勒德伊恩格 阿 長杖
30% increased Freeze Buildup with Quarterstaves,30% 提高 弗爾厄厄兹厄 布乌伊勒德乌普 使用 長杖
30% increased Stun Buildup with Quarterstaves,30% 提高 晕眩积累 使用 長杖
+1 to Maximum Energy Shield per 12 Item Evasion on Equipped Body Armour,+1 至 最大能量 斯赫伊厄勒德 每 12 伊特厄姆 厄維作为伊奥恩 奥恩 已装备胸甲
Allies in your Presence Regenerate 1% of your Maximum Life per second,阿勒勒伊厄斯 伊恩 你的 普爾厄斯厄恩克厄 爾厄格厄恩厄爾阿特厄 1% 的 你的 最大 生命 每 秒
"Become Ignited when you deal a Critical Hit, taking 15% of your maximum Life and Energy Shield as Fire Damage per second","布厄克奥姆厄 點燃 沃赫厄恩 你 造成 阿 克爾伊特伊克阿勒 赫伊特, 特阿凱伊恩格 15% 的 你的 生命上限 和 能量護盾 作为 火焰傷害 每 秒"
Volatile Power also grants 1% increased Critical Hit chance per Volatility exploded,維奥勒阿特伊勒厄 普奥沃厄爾 阿勒斯奥 格爾阿恩特斯 1% 提高 克爾伊特伊克阿勒 赫伊特 克赫阿恩克厄 每 維奥勒阿特伊勒伊特伊 厄克斯普勒奥德厄德
Bond of the Viper,蝰蛇之羁绊
Companions have a 40% chance to Poison on Hit,伙伴 有 阿 40% 几率 中毒 擊中時
10% chance for Shapeshift Slam Skills you use yourself to cause an additional Aftershock,10% 几率使 斯赫阿普厄斯赫伊弗特 猛擊技能 你 你亲自使用 至 克阿乌斯厄 阿恩 阿德德伊特伊奥恩阿勒 阿弗特厄爾斯赫奥克凱
30% increased Damage if you've consumed a Frenzy Charge Recently,30% 提高 傷害 若你已 消耗 阿 狂怒球 近期
10% increased Skill Speed if you've consumed a Frenzy Charge Recently,10% 提高 技能 斯普厄厄德 若你已 消耗 阿 狂怒球 近期
Minions deal 30% increased Damage if you've Hit Recently,召喚生物 造成 30% 提高 傷害 若你已 赫伊特 近期
Immune to Bleeding while Shapeshifted,伊姆姆乌恩厄 至 流血 当 斯赫阿普厄斯赫伊弗特厄德
Immune to Maim while Shapeshifted,伊姆姆乌恩厄 至 姆阿伊姆 当 斯赫阿普厄斯赫伊弗特厄德
20% increased Movement Speed while an enemy with an Open Weakness is in your Presence,20% 提高 姆奥維厄姆厄恩特 斯普厄厄德 当 阿恩 厄恩厄姆伊 使用 阿恩 奥普厄恩 沃厄阿凱恩厄斯斯 伊斯 伊恩 你的 普爾厄斯厄恩克厄
40% increased Skill Speed while an enemy with an Open Weakness is in your Presence,40% 提高 技能 斯普厄厄德 当 阿恩 厄恩厄姆伊 使用 阿恩 奥普厄恩 沃厄阿凱恩厄斯斯 伊斯 伊恩 你的 普爾厄斯厄恩克厄
40% increased Elemental Ailment Application if you have Shapeshifted to an Animal form Recently,40% 提高 厄勒厄姆厄恩特阿勒 异常状态 阿普普勒伊克阿特伊奥恩 若你拥有 斯赫阿普厄斯赫伊弗特厄德 至 阿恩 阿恩伊姆阿勒 弗或米 近期
Slam Skills have 8% increased Area of Effect,猛擊技能 有 8% 提高 效果范围
30% reduced penalty to Accuracy Rating at range,30% 降低 惩罚 至 阿克克乌爾阿克伊 爾阿特伊恩格 远距离時
Minions deal 10% increased Damage with Command Skills for each different type of Persistent Minion in your Presence,召喚生物 造成 10% 提高 傷害 使用 号令技能 每次 德伊弗弗厄爾厄恩特 特伊普厄 的 普厄爾斯伊斯特厄恩特 召喚生物 伊恩 你的 普爾厄斯厄恩克厄
Regenerate 6% of your maximum Rage per second,爾厄格厄恩厄爾阿特厄 6% 的 你的 最大 怒火 每 秒
Skills have +5 to Rage cost,技能 有 +5 至 怒火 克奥斯特
Gain 8 Rage when you use a Life Flask,获得 8 怒火 当你使用 阿 生命藥劑
Regenerate 1% of maximum Life per Second if you've used a Life Flask in the past 10 seconds,爾厄格厄恩厄爾阿特厄 1% 的 生命上限 每 斯厄克奥恩德 若你已 乌斯厄德 阿 生命藥劑 伊恩 普作为特 10 秒
Regenerate 0.5% of maximum Life per second if you have been Hit Recently,爾厄格厄恩厄爾阿特厄 0.5% 的 生命上限 每 秒 若你拥有 布厄厄恩 赫伊特 近期
30% increased Attack Damage against Rare or Unique Enemies,30% 提高 攻擊傷害 对 稀有或传奇敵人
Gain 8% of Damage as Extra Fire Damage while Shapeshifted,获得 8% 的 傷害 作为 額外 火焰傷害 当 斯赫阿普厄斯赫伊弗特厄德
Grants Skill: Kelari's Malediction,获得技能： 凱厄勒阿爾伊斯 姆阿勒厄德伊克特伊奥恩
